,train_actual_price,train_predicted_price
0,11.0,11.241993436069329
1,0.025000000372529,0.05329286594696425
2,0.5249999761581421,0.4737674027380261
3,0.8500000238418579,1.175273638331141
4,7.5,8.79521123059721
5,0.324999988079071,0.4006085350635611
6,0.050000000745058,-0.04058573750563044
7,0.4749999940395355,0.5755003308265212
8,2.400000095367432,1.9421468465040514
9,1.399999976158142,1.578835349522428
10,1.100000023841858,0.8874765870493273
11,1.600000023841858,2.8315479613408523
12,0.574999988079071,0.5130369470186404
13,0.6000000238418579,0.5040467865353047
14,0.800000011920929,1.2102481891431078
15,0.3000000119209289,0.2896136328237797
16,10.0,10.088901319340671
17,0.625,0.8183323247264478
18,2.0999999046325684,4.252440670552183
19,0.4250000119209289,0.21616948888749432
20,3.200000047683716,4.431957054864775
21,22.0,25.247554547098567
22,0.4250000119209289,0.687058747034548
23,0.375,0.22002061277789364
24,0.8500000238418579,0.7559557640794945
25,24.5,28.961359428827286
26,1.2000000476837158,0.6048774403740889
27,1.0,0.6609388251578774
28,1.7000000476837158,1.9468787061447936
29,8.5,10.214449925598906
30,1.2000000476837158,1.125923955574485
31,0.1700000017881393,0.08430428195794759
32,0.949999988079071,1.0661877991912614
33,0.925000011920929,0.623391859806993
34,6.0,4.062582334543272
35,2.200000047683716,2.1016394995892322
36,6.0,9.513439323567304
37,1.2999999523162842,0.6731136345658295
38,1.5,1.0358025779766602
39,1.399999976158142,1.4379500341744413
40,0.875,0.431788764479911
41,6.0,10.60759314170327
42,0.1899999976158142,0.07095212018152308
43,0.1800000071525573,0.1863442600953884
44,8.0,10.144110650991657
45,0.4000000059604645,0.10241680469284331
46,17.5,27.398731317490906
47,0.6499999761581421,0.5053802855351885
48,3.200000047683716,3.6407707249051735
49,0.7250000238418579,0.4562702621203196
50,0.8999999761581421,0.8371009563995311
51,0.8500000238418579,0.5672340249681791
52,0.625,0.47959414404221645
53,0.1199999973177909,0.06051111605058379
54,0.925000011920929,0.8996890819068493
55,7.0,6.264218679588971
56,0.1400000005960464,0.1263423736547291
57,0.824999988079071,1.544892880108541
58,0.1500000059604644,0.15389670353346885
59,0.4000000059604645,0.49266372570827555
60,0.2399999946355819,0.19186066752690278
61,0.1899999976158142,0.2529591790336734
62,0.1099999994039535,0.012384875278264484
63,1.7999999523162842,2.0775349297688943
64,1.5,1.3274235910573178
65,1.0,0.5665048745365264
66,2.799999952316284,3.1965942031053554
67,2.700000047683716,5.61331688479158
68,13.0,15.020513091152402
69,0.050000000745058,-0.034137181061105526
70,13.0,13.631225194290614
71,1.2000000476837158,0.9432733532027622
72,4.0,3.5574492305492593
73,1.100000023841858,1.2144031640452293
74,1.7000000476837158,1.913274347519923
75,2.0999999046325684,2.8491737601031626
76,0.824999988079071,0.64478928780381
77,0.1800000071525573,0.07426114159677111
78,0.0900000035762786,-0.020992474729716992
79,0.5,0.4749890571117201
80,0.3499999940395355,0.5514099437347748
81,1.899999976158142,1.130644632463095
82,0.209999993443489,0.0694831042575923
83,0.1000000014901161,-0.032083028801644264
84,4.0,5.103075746442933
85,1.100000023841858,1.157813641668049
86,0.75,1.0873766899437167
87,0.75,0.915615590037937
88,2.5,1.7275810096541089
89,0.1599999964237213,0.2128404903057297
90,0.3499999940395355,0.19656373538095506
91,1.100000023841858,1.2028888973852143
92,0.0599999986588954,-0.025639978503186445
93,6.0,7.67075789567361
94,0.0900000035762786,-0.02207947813803246
95,2.400000095367432,2.71346183574105
96,1.600000023841858,1.3951567029504939
97,3.400000095367432,6.063879973011076
98,0.0700000002980232,0.0035275951177946574
99,9.5,7.832297401797128
100,0.1899999976158142,0.0023121936482151106
101,0.4749999940395355,0.7496211938248005
102,0.550000011920929,0.9696200797695336
103,0.4250000119209289,0.6403208381395369
104,0.75,1.1371133076351678
105,0.1099999994039535,0.01986532714801781
106,5.0,4.882207549231403
107,0.5249999761581421,0.31837159619471533
